source_url,name,bio,age,tour,badge,cause,end_of_watch,incident_details,matched_input_name,fuzzy_score
https://www.odmp.org/officer/13144-correctional-officer-robert-l-taylor,Correctional Officer Robert L. Taylor,"Officer Taylor, On today, the 100th anniversary of your death I would just like to say thank you for your service and sacrifice for the citizens of the state of Nebraska.  There is no tougher job in Law Enforcement than that of a Corrections Officer. R.I.P. USBP Anonymous United States Border Patrol May 11th, 2021",54,Not available,Not available,Stabbed,"Wednesday, May 11, 1921",Cause: Stabbed Weapon: Edged weapon; Knife Offender: Executed,Robert Taylor,100.0
